epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
11399,-0.001496151089668274,0.9992265105247498,0.004850999999999999,0.004853,0.0,0.001019,0.000107,0.9999904036521912,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11499,-0.0003736913204193115,1.0022979974746704,0.0040089999999999995,0.004011,0.0,0.000497,4.7e-05,0.999998927116394,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11599,-0.0009285062551498413,0.9982874393463135,0.0039239999999999995,0.003926,0.0,0.000801,8.7e-05,0.9999992847442627,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11699,-0.0006451159715652466,1.000150442123413,0.0039109999999999995,0.003913,0.0,0.001024,0.000102,0.9999902248382568,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11799,-0.0003752410411834717,1.0003931522369385,0.003907,0.003909,0.0,0.001042,0.000106,0.9999983310699463,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11899,-0.0007178783416748047,0.9994477033615112,0.004473,0.004472,0.0,0.001007,0.000101,0.9999874830245972,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11999,-0.0009800642728805542,0.9989224076271057,0.004033999999999999,0.004034,0.0,0.001044,0.000115,0.9999798536300659,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12099,-0.00039902329444885254,1.0009676218032837,0.0038420000000000004,0.003844,0.0,0.001072,9.6e-05,0.9999834895133972,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12199,-0.00044670701026916504,1.000354290008545,0.004477,0.004479,0.0,0.001155,0.000108,0.9999971389770508,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12299,-0.00037510693073272705,1.0011398792266846,0.003977,0.003979,0.0,0.001045,0.000102,0.9999957084655762,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12399,-0.0006445050239562988,1.0004830360412598,0.003849,0.003851,0.0,0.001096,0.000114,0.9999911785125732,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12499,-0.0001297295093536377,1.0022262334823608,0.003797,0.003798,0.0,0.000854,9e-05,0.9999737739562988,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12599,-0.0004181116819381714,1.0004518032073975,0.004164999999999999,0.004166,0.0,0.000897,8.7e-05,0.9999768733978271,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12699,-0.0002342313528060913,1.0009765625,0.003971000000000001,0.003973,0.0,0.001065,0.000114,0.9999971985816956,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12799,-0.00011517107486724854,1.0007942914962769,0.0039120000000000005,0.003914,0.0,0.001019,0.000111,0.9999978542327881,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12899,-0.0009037256240844727,0.9996528029441833,0.004189,0.00419,0.0,0.001028,0.00011,0.9999921321868896,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
12999,-0.00034312903881073,1.0005263090133667,0.003925,0.003927,0.0,0.001125,0.000118,0.9999920129776001,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13099,-0.0001249164342880249,1.0000367164611816,0.00365,0.003651,0.0,0.001132,0.00012,0.9999862909317017,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13199,-0.00043061375617980957,0.9994333982467651,0.004017,0.004019,0.0,0.001033,0.000105,0.9999756813049316,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13299,4.431605339050293e-05,1.00117027759552,0.003543,0.003545,0.0,0.001085,0.000128,0.9999887943267822,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13399,8.006393909454346e-05,1.0012176036834717,0.003608,0.00361,0.0,0.001009,0.000107,0.9999967813491821,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13499,-0.0005927383899688721,1.0013235807418823,0.004085999999999999,0.004087,0.0,0.000946,8.9e-05,0.9999797344207764,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13599,-0.000591471791267395,1.0000662803649902,0.003599,0.003601,0.0,0.000767,9.2e-05,0.9999909400939941,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13699,-0.00012472271919250488,1.0017318725585938,0.003926000000000002,0.003338,0.0,0.001028,0.000114,0.9999973773956299,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13799,4.708766937255859e-06,1.0030311346054077,0.0034400000000000003,0.003441,0.0,0.000693,7.9e-05,0.9999796152114868,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13899,-0.0006350427865982056,0.9982575178146362,0.003993,0.003126,0.0,0.000716,8.4e-05,0.9999755620956421,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
13999,-0.0006101429462432861,0.9988666772842407,0.003359000000000001,0.003357,0.0,0.001079,0.000114,0.9999949932098389,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
