epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
8999,-0.00038677453994750977,0.9991915225982666,0.004939,0.004937,0.0,0.002768,0.000292,0.9999978542327881,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9099,-0.00023290514945983887,1.0001842975616455,0.004669,0.004669,0.0,0.002798,0.000314,0.9999988079071045,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9199,7.915496826171875e-05,1.0023386478424072,0.004118,0.003762,0.0,0.002712,0.000255,0.9999995231628418,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9299,-0.0011503398418426514,0.9982430934906006,0.004395,0.004395,0.0,0.001697,0.000178,0.999995768070221,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9399,-2.5093555450439453e-05,1.0016528367996216,0.004694,0.004693,0.0,0.001705,0.000175,0.9999924898147583,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9499,-0.000330507755279541,1.003562569618225,0.004061,0.004061,0.0,0.003619,0.000377,0.9999958276748657,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9599,-0.00011396408081054688,0.9980276226997375,0.002556000000000001,0.00234,0.0,0.001836,0.00019,0.9999995231628418,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9699,-0.00023576617240905762,0.9990020990371704,0.003538,0.003538,0.0,0.001402,0.000132,0.9999891519546509,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9799,-0.0016131401062011719,0.9968073964118958,0.003696,0.003696,0.0,0.001516,0.000163,0.9999991655349731,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9899,-0.00016570091247558594,0.9999749660491943,0.004560999999999999,0.002834,0.0,0.001722,0.000178,0.9999904632568359,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
9999,0.0012144148349761963,1.002981185913086,0.003252,0.003252,0.0,0.002634,0.000254,0.9999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10099,-0.000505596399307251,0.9995067119598389,0.003255,0.003255,0.0,0.001928,0.000192,0.9999891519546509,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10199,0.00010725855827331543,1.0028612613677979,0.003433,0.003433,0.0,0.001781,0.000183,0.9999911785125732,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10299,0.00044164061546325684,1.0007740259170532,0.003678,0.003678,0.0,0.001926,0.000199,0.999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10399,-0.00043964385986328125,0.9997317790985107,0.003806,0.003806,0.0,0.001847,0.000201,0.9999971389770508,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10499,0.0013748705387115479,1.0013452768325806,0.0032920000000000726,0.002806,0.0,0.002347,0.000243,0.9999982118606567,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10599,-0.0003916621208190918,0.9993870258331299,0.003635,0.003635,0.0,0.002118,0.000258,0.9999992847442627,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10699,0.0004933476448059082,0.999400794506073,0.002938,0.002938,0.0,0.002713,0.000304,0.9999973773956299,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10799,0.0002887248992919922,0.9993008971214294,0.0029340000000000026,0.002821,0.0,0.001868,0.000188,0.9999918937683105,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10899,1.7583370208740234e-06,0.9996498823165894,0.002985,0.002984,0.0,0.001662,0.000162,0.9999979734420776,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
10999,-0.00016319751739501953,1.0003150701522827,0.003182,0.003182,0.0,0.001672,0.000166,0.9999953508377075,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11099,0.0005555450916290283,1.0009946823120117,0.002719,0.002719,0.0,0.001468,0.000144,0.9999967813491821,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11199,0.0005204081535339355,0.9997620582580566,0.002769,0.002769,0.0,0.001234,0.00011,0.9999990463256836,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11299,-0.0006415843963623047,0.9978000521659851,0.00333,0.00333,0.0,0.001794,0.000178,0.9999973177909851,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11399,-0.0003255605697631836,1.0000380277633667,0.0036000000000000003,0.0036,0.0,0.001268,0.000107,0.99998939037323,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11499,0.0004481971263885498,1.0002838373184204,0.0026430000000000004,0.002643,0.0,0.001097,9.2e-05,0.9999971985816956,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11599,0.000765681266784668,1.0007853507995605,0.002958000000000016,0.002503,0.0,0.001403,0.00014,0.9999938011169434,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11699,0.00013083219528198242,0.9994012117385864,0.002646,0.002646,0.0,0.001597,0.000158,0.9999967217445374,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11799,0.00013566017150878906,1.001391053199768,0.003458,0.003458,0.0,0.001993,0.000207,0.9999960660934448,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11899,8.726119995117188e-05,0.9993557333946228,0.002665,0.002665,0.0,0.001056,7.6e-05,0.9999898672103882,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
11999,-0.0001156926155090332,1.0001553297042847,0.002717,0.002717,0.0,0.00155,0.000142,0.9999959468841553,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12099,0.0006361603736877441,0.9983877539634705,0.003021999999999969,0.002451,0.0,0.001339,0.000129,0.9999992847442627,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12199,0.00014486908912658691,0.9987324476242065,0.002627,0.002627,0.0,0.001703,0.000167,0.9999921321868896,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12299,-0.0008251368999481201,0.998197078704834,0.003063999999999999,0.002578,0.0,0.001698,0.00016,0.9999916553497314,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
