epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
5999,0.0010406672954559326,1.0021047592163086,0.0031270000000000187,0.002998,0.0,0.002126,0.000231,0.9999961853027344,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6099,0.00015929341316223145,1.0018280744552612,0.004163,0.004163,0.0,0.002427,0.000271,0.9999938011169434,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6199,0.0005646049976348877,1.0010007619857788,0.003385,0.003385,0.0,0.000923,3e-06,0.9991897344589233,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6299,0.0003565549850463867,1.00126314163208,0.002633,0.002633,0.0,0.002949,0.000328,0.9999982118606567,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6399,0.0013480782508850098,1.0018587112426758,0.003593000000000013,0.003117,0.0,0.001895,0.000226,0.9999964833259583,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6499,0.0013365745544433594,1.0005899667739868,0.0037339999999999596,0.002717,0.0,0.001492,0.000141,0.9999964237213135,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6599,-0.00042629241943359375,0.9959961175918579,0.0029850000000000002,0.002983,0.0,0.000284,0.0,0.9953833222389221,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6699,0.000663071870803833,0.9983564019203186,0.004058999999999979,0.002025,0.0,0.000724,0.0,0.9986098408699036,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6799,0.00023874640464782715,0.999825656414032,0.004789,0.002052,0.0,0.000926,3.6e-05,0.9999611377716064,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6899,0.0007725656032562256,1.0006334781646729,0.00326,0.00326,0.0,0.00052,0.0,0.9980464577674866,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
6999,0.0006041526794433594,1.0035531520843506,0.005128,0.005128,0.0,0.001163,8.3e-05,0.999998927116394,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7099,0.0003349483013153076,1.0021321773529053,0.003617,0.003615,0.0,0.001986,0.000192,0.9999984502792358,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7199,0.0005047619342803955,1.0010470151901245,0.003304,0.003304,0.0,0.002087,0.000224,0.9999923706054688,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7299,0.0005992352962493896,1.0004092454910278,0.002876,0.002876,0.0,0.001104,9.6e-05,0.9999939203262329,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7399,0.00040841102600097656,1.000335454940796,0.0026130000000000003,0.002613,0.0,0.001386,0.000123,0.9999945163726807,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7499,0.00038495659828186035,1.0010980367660522,0.00577,0.00577,0.0,0.001585,0.000146,0.9999794960021973,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7599,-0.00021383166313171387,1.0002405643463135,0.0036489999999999995,0.003406,0.0,0.001846,0.00018,0.9999904632568359,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7699,7.796287536621094e-05,1.0017272233963013,0.005208000000000001,0.005202,0.0,0.001456,0.00014,0.9999854564666748,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7799,-0.00032326579093933105,1.0022001266479492,0.0037500000000000033,0.003647,0.0,0.002598,0.000268,0.9999985694885254,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7899,0.00016039609909057617,1.0011626482009888,0.003314,0.003314,0.0,0.003278,0.000312,0.9999985694885254,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
7999,-0.00010716915130615234,0.9999257326126099,0.003674,0.003674,0.0,0.00323,0.000342,0.9999891519546509,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8099,-0.0006583034992218018,1.0005940198898315,0.004294,0.004293,0.0,0.00154,0.000142,0.9999960660934448,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8199,0.0007096529006958008,0.9993883371353149,0.003938,0.003935,0.0,0.001277,0.000103,0.9999994039535522,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8299,0.00013902783393859863,0.9995800852775574,0.003648,0.003644,0.0,0.002276,0.000232,0.9999988079071045,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8399,0.0011779963970184326,0.9986796975135803,0.004086,0.004085,1e-06,0.001662,0.00016,1.0,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8499,0.00012812018394470215,1.0009863376617432,0.003506,0.003506,0.0,0.003235,0.000334,0.9999995231628418,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8599,0.0018525421619415283,1.0041769742965698,0.005249,0.002974,0.0,0.00337,0.000314,0.9999964237213135,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8699,-0.00019401311874389648,1.0004016160964966,0.004178,0.004177,0.0,0.002304,0.000246,0.9999962449073792,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8799,0.0007067620754241943,1.003502368927002,0.006135,0.006132,0.0,0.003464,0.000345,0.9999947547912598,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8899,-0.00045672059059143066,0.9992807507514954,0.00333,0.003329,0.0,0.001884,0.000184,0.9999963045120239,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
8999,-7.483363151550293e-05,0.9999390244483948,0.00485,0.004846,0.0,0.00282,0.000331,0.9999955892562866,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9099,8.285045623779297e-05,1.000931739807129,0.004664,0.004663,0.0,0.002864,0.000304,0.9999946355819702,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9199,0.0003844797611236572,1.0029857158660889,0.004222,0.003829,0.0,0.002795,0.000316,0.9999995231628418,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9299,-0.0008550286293029785,0.9988961815834045,0.00422,0.004219,0.0,0.001772,0.000168,0.9999997615814209,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9399,0.00031128525733947754,1.0023905038833618,0.004682,0.004682,0.0,0.00175,0.000164,0.9999919533729553,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9499,-2.187490463256836e-05,1.0042271614074707,0.004059,0.004057,0.0,0.003709,0.000376,0.9999881982803345,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9599,0.0002002716064453125,0.9986982941627502,0.0028070000000000005,0.002382,0.0,0.00189,0.000189,0.9999847412109375,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9699,0.00011184811592102051,0.9996993541717529,0.003581,0.003581,0.0,0.001457,0.000137,0.999994158744812,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9799,-0.001271575689315796,0.9975372552871704,0.0037,0.0037,0.0,0.001594,0.000149,0.9999983310699463,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9899,0.00018903613090515137,1.0006890296936035,0.004760000000000002,0.002835,0.0,0.001797,0.000172,0.99997878074646,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
9999,0.0015630125999450684,1.003714680671692,0.003276,0.003276,0.0,0.002703,0.000298,0.9999974966049194,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10099,-0.00016734004020690918,1.0002769231796265,0.003239,0.003238,0.0,0.001978,0.000192,0.9999874830245972,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10199,0.0004260540008544922,1.0035169124603271,0.003469,0.003468,0.0,0.001856,0.000204,0.999996542930603,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10299,0.0007683932781219482,1.0014036893844604,0.003713,0.003712,0.0,0.001987,0.000205,0.9999966621398926,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10399,-0.00011751055717468262,1.0002927780151367,0.003753,0.003751,0.0,0.00191,0.000217,0.9999958276748657,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10499,0.0017047524452209473,1.0020705461502075,0.004050999999999999,0.002828,0.0,0.002458,0.000278,0.9999966621398926,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10599,-2.4110078811645508e-05,1.0002219676971436,0.003634,0.003634,0.0,0.002177,0.000236,0.9999966621398926,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10699,0.0008399784564971924,1.0001362562179565,0.003183000000000047,0.003021,0.0,0.002828,0.000285,0.9999966621398926,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10799,0.0006337165832519531,1.0000780820846558,0.0032130000000000006,0.002886,0.0,0.001942,0.000186,0.9999954104423523,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10899,0.00034421682357788086,1.0004594326019287,0.003056,0.003056,0.0,0.001727,0.000183,0.9999964237213135,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
10999,0.00019216537475585938,1.0011482238769531,0.003217,0.003217,0.0,0.00175,0.000174,0.9999986886978149,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
